SR_NUMBER,USER_ID,SR_TYPE,SR_TYPE_DESC,PRIORITY,GROUP_ID,DEPT_CODE,DEPT_DIVISION,ADDRESS,NEIGHBORHOOD,ZIPCODE,METHOD_RECEIVED,DATE_CREATED,TIME_RECEIVED,DATE_CLOSED,SR_STATUS,SR_STATUS_FLAG,DATE_STATUS_CHANGE,TIME_STATUS_CHANGE,DATE_LAST_UPDATE,TIME_LAST_UPDATE,PLANNED_HOURS_TOSTART_RESPONSE,PLANNED_RESPONSE_TIME,PLANNED_END_DATE,PLANNED_COMPLETION_DAYS,DATE_DISPATCHED,TIME_DISPATCHED,DATE_REVISED_COMPLETION,DATE_REVISED_COMPLETION_REASON,COLLECTION_SPECIAL_DATE,COLLECTION_DAY,COLLECTION_ROUTE,COLLECTION_DIST,TRANSFER_ALLOW,TRANSFERED_NUM_TIMES,PROPTY_CITY_OWNED_YN,PROPTY_CITY_DEPT_OWNER,STREET_NO,STREET_DIRECTION,STREET_NAME,CITY_ID,STRUCTURE_ID,FLOOR_ID,UNIT_ID,MUNITWNSHP,REQUEST_RETURN_CALL,NUM_BULKY_ITEMS,BULKY_ITEM_1,BULKY_ITEM_2,BULKY_ITEM_3,BULKY_ITEM_4,BULKY_ITEM_5,NUM_TIRES,NUM_FREONS,NUM_SOFABEDS,NUM_POTHOLES,POLICE_DISTRICT,POLICE_RPT_AREA,TRASH_RECYCLE_CART_ID,LATITUDE,LONGITUDE,DATE_TIME_RECEIVED,COMMUNITY_COUNCIL_NEIGHBORHOOD
SR25001112,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,249 W MITCHELL AV,SPRING GROVE VILLAGE,45232.0,INTERNET,2025 Jan 05 12:00:00 AM,9:18 AM,2025 Jan 16 12:00:00 AM,CLOSED,CLOSED,2025 Jan 16 12:00:00 AM,6:25 AM,2025 Jan 16 12:00:00 AM,6:25 AM,36,1/6/2025,2025 Jan 17 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,249,W,MITCHELL AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.16440742,-84.51225119,1/5/2025,SPRING GROVE VILLAGE
SR25001301,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2111 STATE AV,QUEENSGATE,45214.0,INTERNET,2025 Jan 05 12:00:00 AM,9:02 PM,2025 Jan 21 12:00:00 AM,CLOSED,CLOSED,2025 Jan 21 12:00:00 AM,10:58 AM,2025 Jan 21 12:00:00 AM,10:58 AM,36,1/7/2025,2025 Jan 17 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,111",,STATE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,1.0,2,,39.1246214,-84.54223528,1/5/2025,CAMP WASHINGTON
SR25001219,WISAACS,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4614 SHEPHERD RD,MT. AIRY,45223.0,311 CALL,2025 Jan 05 12:00:00 AM,3:18 PM,2025 Jan 27 12:00:00 AM,CLOSED,CLOSED,2025 Jan 27 12:00:00 AM,11:59 AM,2025 Jan 27 12:00:00 AM,11:59 AM,36,1/7/2025,2025 Jan 17 12:00:00 AM,12,,,,,,,,,Y,0,Y,PARKS,"4,614",,SHEPHERD RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,8,3.0,98,,39.17348259,-84.57898073,1/5/2025,MOUNT AIRY
SR25001238,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6313 EDWOOD AV,COLLEGE HILL,45224.0,INTERNET,2025 Jan 05 12:00:00 AM,4:18 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,10:25 AM,2025 Jan 13 12:00:00 AM,10:25 AM,36,1/7/2025,2025 Jan 17 12:00:00 AM,12,,,,,,THURSDAY,THU28,1,Y,0,,,"6,313",,EDWOOD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.2052274,-84.53876157,1/5/2025,COLLEGE HILL
SR25001397,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,151 HUEY AV,SAYLER PARK,45233.0,INTERNET,2025 Jan 06 12:00:00 AM,7:41 AM,2025 Jan 24 12:00:00 AM,CLOSED,CLOSED,2025 Jan 24 12:00:00 AM,1:13 PM,2025 Jan 24 12:00:00 AM,1:13 PM,36,1/7/2025,2025 Jan 18 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,151,,HUEY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,3.0,98,,39.10737219,-84.68450241,1/6/2025,SAYLER PARK
SR25001399,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6421 GRACELY DR,SAYLER PARK,45233.0,INTERNET,2025 Jan 06 12:00:00 AM,7:45 AM,2025 Jan 23 12:00:00 AM,CLOSED,CLOSED,2025 Jan 23 12:00:00 AM,4:13 AM,2025 Jan 23 12:00:00 AM,4:13 AM,36,1/7/2025,2025 Jan 18 12:00:00 AM,12,,,,,,MONDAY,MON01,3,Y,0,,,"6,421",,GRACELY DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.1088774,-84.68944213,1/6/2025,SAYLER PARK
SR25004846,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4816 JAMESON ST,MADISONVILLE,45227.0,INTERNET,2025 Jan 07 12:00:00 AM,11:16 PM,2025 Jan 14 12:00:00 AM,CLOSED,CLOSED,2025 Jan 14 12:00:00 AM,5:27 AM,2025 Jan 14 12:00:00 AM,5:27 AM,36,1/9/2025,2025 Jan 19 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"4,816",,JAMESON ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.15818062,-84.38380427,1/7/2025,MADISONVILLE
SR25003784,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6602 BUCKINGHAM PL,MADISONVILLE,45227.0,INTERNET,2025 Jan 07 12:00:00 AM,2:21 PM,2025 Jan 14 12:00:00 AM,CLOSED,CLOSED,2025 Jan 14 12:00:00 AM,5:29 AM,2025 Jan 14 12:00:00 AM,5:29 AM,36,1/9/2025,2025 Jan 19 12:00:00 AM,12,,,,,,WEDNESDAY,WED30,1,Y,0,,,"6,602",,BUCKINGHAM PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.15585408,-84.3833257,1/7/2025,MADISONVILLE
SR25004878,JMOORE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7524 RIVER RD,SAYLER PARK,45233.0,311 CALL,2025 Jan 07 12:00:00 AM,11:59 PM,2025 Jan 21 12:00:00 AM,CLOSED,CLOSED,2025 Jan 21 12:00:00 AM,5:56 AM,2025 Jan 21 12:00:00 AM,5:56 AM,36,1/9/2025,2025 Jan 19 12:00:00 AM,12,,,,,,,,,Y,0,Y,MSD,"7,524",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,19,3.0,98,,39.13115983,-84.70766881,1/7/2025,SAYLER PARK
SR25003803,TMINTER,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,9 W MITCHELL AV,CLIFTON,45217.0,311 CALL,2025 Jan 07 12:00:00 AM,2:25 PM,2025 Jan 21 12:00:00 AM,CLOSED,CLOSED,2025 Jan 21 12:00:00 AM,11:46 AM,2025 Jan 21 12:00:00 AM,11:46 AM,36,1/9/2025,2025 Jan 19 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,9,W,MITCHELL AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.1601672,-84.50542735,1/7/2025,CLIFTON
SR25002958,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2906 VICTORY PKWY,WALNUT HILLS,45206.0,INTERNET,2025 Jan 07 12:00:00 AM,10:25 AM,2025 Jan 21 12:00:00 AM,CLOSED,CLOSED,2025 Jan 21 12:00:00 AM,6:02 AM,2025 Jan 21 12:00:00 AM,6:02 AM,36,1/8/2025,2025 Jan 19 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,906",,VICTORY PKWY,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,15,2.0,97,,39.13075348,-84.47925337,1/7/2025,EAST WALNUT HILLS
SR25003580,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4550 PADDOCK RD,NORTH AVONDALE - PADDOCK HILLS,45229.0,INTERNET,2025 Jan 07 12:00:00 AM,1:12 PM,2025 Feb 05 12:00:00 AM,CLOSED,CLOSED,2025 Feb 05 12:00:00 AM,2:47 AM,2025 Feb 05 12:00:00 AM,2:47 AM,0,2/4/2025,2025 Feb 16 12:00:00 AM,40,,,,,,TUESDAY,TUE09,1,Y,1,,,"4,550",,PADDOCK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.16623843,-84.47877803,1/7/2025,PADDOCK HILLS
SR25003438,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4237 CENTURY LN,WEST PRICE HILL,45205.0,INTERNET,2025 Jan 07 12:00:00 AM,12:33 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,4:45 AM,2025 Jan 13 12:00:00 AM,4:45 AM,36,1/9/2025,2025 Jan 19 12:00:00 AM,12,,,,,,MONDAY,MON09,1,Y,0,,,"4,237",,CENTURY LN,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.10966622,-84.59127259,1/7/2025,WEST PRICE HILL
SR25005668,DBENNETT,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1313 BURSAL AV,MT. WASHINGTON,45230.0,311 CALL,2025 Jan 08 12:00:00 AM,12:39 PM,2025 Jan 14 12:00:00 AM,CLOSED,CLOSED,2025 Jan 14 12:00:00 AM,2:11 AM,2025 Jan 14 12:00:00 AM,2:11 AM,36,1/10/2025,2025 Jan 20 12:00:00 AM,12,,,,,,WEDNESDAY,WED22,2,Y,0,,,"1,313",,BURSAL AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.07630265,-84.37422064,1/8/2025,MOUNT WASHINGTON
SR25005585,JFLADING,PTHOLE,"POTHOLE, REPAIR",PRIORITY,106,PUB SERV,TROD,2460 GILBERT AV,WALNUT HILLS,45206.0,INTERNET,2025 Jan 08 12:00:00 AM,11:52 AM,2025 Jan 17 12:00:00 AM,CLOSED,CLOSED,2025 Jan 17 12:00:00 AM,2:54 AM,2025 Jan 17 12:00:00 AM,2:54 AM,36,1/9/2025,2025 Jan 20 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,460",,GILBERT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,2.0,97,,39.12594676,-84.49035854,1/8/2025,WALNUT HILLS
SR25006331,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,991 GEST ST,QUEENSGATE,45203.0,INTERNET,2025 Jan 08 12:00:00 AM,8:33 PM,2025 Jan 27 12:00:00 AM,CLOSED,CLOSED,2025 Jan 27 12:00:00 AM,5:51 AM,2025 Jan 27 12:00:00 AM,5:51 AM,36,1/10/2025,2025 Jan 20 12:00:00 AM,12,,,,,,,,,Y,0,,,991,,GEST ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,11,1.0,2,,39.10619604,-84.53161201,1/8/2025,QUEENSGATE
SR25006578,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5291 LESTER RD,PLEASANT RIDGE,45213.0,INTERNET,2025 Jan 09 12:00:00 AM,7:54 AM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,4:29 AM,2025 Jan 13 12:00:00 AM,4:29 AM,36,1/10/2025,2025 Jan 21 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"5,291",,LESTER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.17007241,-84.43251326,1/9/2025,PLEASANT RIDGE
SR25007278,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,134 W MITCHELL AV,CLIFTON,45232.0,INTERNET,2025 Jan 09 12:00:00 AM,3:38 PM,2025 Jan 16 12:00:00 AM,CLOSED,CLOSED,2025 Jan 16 12:00:00 AM,6:24 AM,2025 Jan 16 12:00:00 AM,6:24 AM,36,1/11/2025,2025 Jan 21 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,134,W,MITCHELL AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.16342635,-84.50943617,1/9/2025,SPRING GROVE VILLAGE
SR25007181,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1757 ELMORE ST,SOUTH CUMMINSVILLE,45223.0,INTERNET,2025 Jan 09 12:00:00 AM,2:18 PM,2025 Jan 14 12:00:00 AM,CLOSED,CLOSED,2025 Jan 14 12:00:00 AM,2:27 PM,2025 Jan 14 12:00:00 AM,2:27 PM,36,1/11/2025,2025 Jan 21 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,757",,ELMORE ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.15566425,-84.54530654,1/9/2025,SOUTH CUMMINSVILLE
SR25007571,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1747 READING RD,WALNUT HILLS,45202.0,INTERNET,2025 Jan 09 12:00:00 AM,7:37 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,2:30 AM,2025 Jan 13 12:00:00 AM,2:30 AM,36,1/11/2025,2025 Jan 21 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,747",,READING RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,9,2.0,97,,39.115598,-84.50107889,1/9/2025,WALNUT HILLS
SR25006953,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1516 DIXMONT AV,EVANSTON,45207.0,311 CALL,2025 Jan 09 12:00:00 AM,11:52 AM,2025 Jan 22 12:00:00 AM,CLOSED,CLOSED,2025 Jan 22 12:00:00 AM,2:20 PM,2025 Jan 22 12:00:00 AM,2:20 PM,36,1/10/2025,2025 Jan 21 12:00:00 AM,12,,,,,,TUESDAY,TUE08,3,Y,0,,,"1,516",,DIXMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,2.0,97,,39.13770998,-84.47924819,1/9/2025,EVANSTON
SR25007642,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5400 RED BANK EXWY,MADISONVILLE,45227.0,INTERNET,2025 Jan 09 12:00:00 AM,9:27 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,4:23 AM,2025 Jan 13 12:00:00 AM,4:23 AM,36,1/11/2025,2025 Jan 21 12:00:00 AM,12,,,,,,,,,Y,0,,,"5,400",,RED BANK EXWY,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.16395708,-84.40257826,1/9/2025,MADISONVILLE
SR25007802,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3613 MADISON RD,OAKLEY,45209.0,INTERNET,2025 Jan 10 12:00:00 AM,8:42 AM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,5:33 AM,2025 Jan 13 12:00:00 AM,5:33 AM,36,1/11/2025,2025 Jan 22 12:00:00 AM,12,,,,,,WEDNESDAY,WED25,1,Y,0,,,"3,613",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.15916279,-84.41936976,1/10/2025,OAKLEY
SR25008078,TMINTER,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,203 E 7TH ST,DOWNTOWN,45202.0,311 CALL,2025 Jan 10 12:00:00 AM,12:01 PM,2025 Jan 15 12:00:00 AM,CLOSED,CLOSED,2025 Jan 15 12:00:00 AM,3:54 AM,2025 Jan 15 12:00:00 AM,3:54 AM,36,1/12/2025,2025 Jan 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,203,E,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,6.0,119,,39.10413977,-84.50999493,1/10/2025,DOWNTOWN
SR25007916,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3610 MADISON RD,OAKLEY,45209.0,INTERNET,2025 Jan 10 12:00:00 AM,10:03 AM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,5:32 AM,2025 Jan 13 12:00:00 AM,5:32 AM,36,1/11/2025,2025 Jan 22 12:00:00 AM,12,,,,,,WEDNESDAY,WED25,1,Y,0,,,"3,610",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.15957303,-84.41947267,1/10/2025,OAKLEY
SR25008277,THUGHES,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4301 GUERLEY RD,WESTWOOD,45238.0,311 CALL,2025 Jan 10 12:00:00 AM,2:52 PM,2025 Jan 15 12:00:00 AM,CLOSED,CLOSED,2025 Jan 15 12:00:00 AM,5:52 AM,2025 Jan 15 12:00:00 AM,5:52 AM,36,1/12/2025,2025 Jan 22 12:00:00 AM,12,,,,,,,,,Y,0,,,"4,301",,GUERLEY RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.12268059,-84.58491477,1/10/2025,WESTWOOD
SR25008133,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4324 TODD AV,MT. AIRY,45223.0,INTERNET,2025 Jan 10 12:00:00 AM,12:53 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,11:08 AM,2025 Jan 13 12:00:00 AM,11:08 AM,36,1/12/2025,2025 Jan 22 12:00:00 AM,12,,,,,,THURSDAY,THUPUP,2,Y,0,,,"4,324",,TODD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.16070017,-84.56550083,1/10/2025,NORTHSIDE
SR25007968,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,199 E ROCHELLE ST,CORRYVILLE,45219.0,INTERNET,2025 Jan 10 12:00:00 AM,10:36 AM,2025 Jan 23 12:00:00 AM,CLOSED,CLOSED,2025 Jan 23 12:00:00 AM,12:12 PM,2025 Jan 23 12:00:00 AM,12:12 PM,36,1/11/2025,2025 Jan 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,199,E,ROCHELLE ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.13392836,-84.50576862,1/10/2025,CORRYVILLE
SR25007982,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6524 GRACELY DR,SAYLER PARK,45233.0,INTERNET,2025 Jan 10 12:00:00 AM,10:41 AM,2025 Jan 23 12:00:00 AM,CLOSED,CLOSED,2025 Jan 23 12:00:00 AM,4:49 AM,2025 Jan 23 12:00:00 AM,4:49 AM,36,1/11/2025,2025 Jan 22 12:00:00 AM,12,,,,,,MONDAY,MON02,3,Y,0,,,"6,524",,GRACELY DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,25,3.0,98,,39.11106528,-84.69109662,1/10/2025,SAYLER PARK
SR25008474,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1911 WYOMING AV,WEST PRICE HILL,45205.0,INTERNET,2025 Jan 10 12:00:00 AM,7:53 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,4:44 AM,2025 Jan 13 12:00:00 AM,4:44 AM,36,1/12/2025,2025 Jan 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,911",,WYOMING AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.12253833,-84.57585635,1/10/2025,WEST PRICE HILL
SR25008338,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2035 READING RD,WALNUT HILLS,45202.0,INTERNET,2025 Jan 10 12:00:00 AM,4:02 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,2:27 AM,2025 Jan 13 12:00:00 AM,2:27 AM,36,1/12/2025,2025 Jan 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"2,035",,READING RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,9,1.0,2,,39.11828359,-84.50030213,1/10/2025,WALNUT HILLS
SR25008803,THUGHES,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3018 WERK RD,WESTWOOD,45211.0,311 CALL,2025 Jan 11 12:00:00 AM,12:58 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,5:06 AM,2025 Jan 13 12:00:00 AM,5:06 AM,36,1/13/2025,2025 Jan 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"3,018",,WERK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.14033603,-84.60079703,1/11/2025,WESTWOOD
SR25008939,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3025 MADISON RD,OAKLEY,45209.0,INTERNET,2025 Jan 11 12:00:00 AM,7:54 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,5:31 AM,2025 Jan 13 12:00:00 AM,5:31 AM,36,1/13/2025,2025 Jan 23 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,025",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.15123168,-84.43291941,1/11/2025,OAKLEY
SR25008923,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5631 BEECHMONT AV,MT. WASHINGTON,45230.0,INTERNET,2025 Jan 11 12:00:00 AM,6:11 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,2:51 AM,2025 Jan 13 12:00:00 AM,2:51 AM,36,1/13/2025,2025 Jan 23 12:00:00 AM,12,,,,,,WEDNESDAY,WED11,2,Y,0,,,"5,631",,BEECHMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,2.0,97,,39.1021857,-84.38744365,1/11/2025,MOUNT WASHINGTON
SR25008618,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3033 ROBERTSON AV,OAKLEY,45209.0,INTERNET,2025 Jan 11 12:00:00 AM,8:59 AM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,5:52 AM,2025 Jan 13 12:00:00 AM,5:52 AM,36,1/12/2025,2025 Jan 23 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,033",,ROBERTSON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,2.0,97,,39.15545252,-84.43128241,1/11/2025,OAKLEY
SR25008855,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5140 WOOSTER RD,LINWOOD,45226.0,INTERNET,2025 Jan 11 12:00:00 AM,3:08 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,3:18 AM,2025 Jan 13 12:00:00 AM,3:18 AM,36,1/13/2025,2025 Jan 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"5,140",,WOOSTER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,2.0,97,,39.12598232,-84.41055928,1/11/2025,LINWOOD
SR25009146,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3734 EDWARDS RD,,45209.0,INTERNET,2025 Jan 12 12:00:00 AM,2:55 PM,2025 Feb 18 12:00:00 AM,CLOSED,CLOSED,2025 Feb 18 12:00:00 AM,3:34 PM,2025 Feb 18 12:00:00 AM,3:34 PM,36,1/14/2025,2025 Jan 24 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,734",,EDWARDS RD,CINC,,,,NORWOOD,,0.0,,,,,,0.0,0.0,0,0,,0,,39.14623447,-84.44271713,1/12/2025,
SR25009157,TMINTER,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2634 MONTANA AV,WESTWOOD,45211.0,311 CALL,2025 Jan 12 12:00:00 AM,3:36 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,4:33 AM,2025 Jan 13 12:00:00 AM,4:33 AM,36,1/14/2025,2025 Jan 24 12:00:00 AM,12,,,,,,THURSDAY,THU12,2,Y,0,,,"2,634",,MONTANA AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,32,3.0,98,,39.15479829,-84.58345819,1/12/2025,WESTWOOD
SR25009243,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4234 PADDOCK RD,NORTH AVONDALE - PADDOCK HILLS,45229.0,INTERNET,2025 Jan 12 12:00:00 AM,8:39 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,3:14 AM,2025 Jan 13 12:00:00 AM,3:14 AM,36,1/14/2025,2025 Jan 24 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"4,234",,PADDOCK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,8,4.0,99,,39.16325399,-84.47905384,1/12/2025,PADDOCK HILLS
SR25009261,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6094 BELMONT AV,COLLEGE HILL,45224.0,INTERNET,2025 Jan 12 12:00:00 AM,11:49 PM,2025 Jan 13 12:00:00 AM,CLOSED,CLOSED,2025 Jan 13 12:00:00 AM,10:22 AM,2025 Jan 13 12:00:00 AM,10:22 AM,36,1/14/2025,2025 Jan 24 12:00:00 AM,12,,,,,,THURSDAY,THU24,1,Y,0,,,"6,094",,BELMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,3.0,98,,39.20092883,-84.56272338,1/12/2025,COLLEGE HILL
